f_word,s_word,f_amount,s_amount,pair_amount,pmi
książek”,chwalić,1,1,3,12.344850760749273
zwać,cwał,1,1,3,12.344850760749273
podejrzana,uprawianie,1,1,3,12.344850760749273
bodaj,darmowy,1,1,3,12.344850760749273
przygotowanie,b,1,1,3,12.344850760749273
obejrzenie,sięgnąć,1,1,3,12.344850760749273
kindle,habit,1,1,3,12.344850760749273
mroza,ziarno,1,1,3,12.344850760749273
prokoscha,elon,1,1,3,12.344850760749273
ustawić,plansza,1,1,3,12.344850760749273
skiba,zarząd,1,1,3,12.344850760749273
higienista,kompletny,1,1,3,12.344850760749273
fast,danie,1,1,3,12.344850760749273
wąchać,prawdopodobnie,1,1,3,12.344850760749273
gepard,jaguar,1,1,3,12.344850760749273
½,normalny,1,1,3,12.344850760749273
wielogatunkowy,liściasty,1,1,3,12.344850760749273
kasa,akurat,1,1,3,12.344850760749273
zajawka,pasja,1,1,3,12.344850760749273
medytacja,jog,1,1,3,12.344850760749273
przeszkoda,łąka,1,1,3,12.344850760749273
google,vis,1,1,3,12.344850760749273
wnuki,szef,1,1,3,12.344850760749273
nieużywania,bać,1,1,3,12.344850760749273
zarażać,piękne,1,1,3,12.344850760749273
pocierać,kilkakrotnie,1,1,3,12.344850760749273
le,kodeki,1,1,3,12.344850760749273
wymyślić,wynalazek,1,1,3,12.344850760749273
apkach,legia,1,1,3,12.344850760749273
komputer,smartfony,1,1,3,12.344850760749273
interfejsy,port,1,1,3,12.344850760749273
mumifikować,zwłoka,1,1,3,12.344850760749273
wygenerowała,polityk,1,1,3,12.344850760749273
obroża,smycz,1,1,3,12.344850760749273
symptom,zatrudnić,1,1,3,12.344850760749273
proczytelnicze,ministerstwo,1,1,3,12.344850760749273
javascript,language,1,1,3,12.344850760749273
Anglik,niemcy,1,1,3,12.344850760749273
e‑sklepom,platforma,1,1,3,12.344850760749273
uważany,uspokajający,1,1,3,12.344850760749273
ławicowy,pływający,1,1,3,12.344850760749273
”,myśle,1,1,3,12.344850760749273
ulubiony,przysłowie,1,1,3,12.344850760749273
motor,poland,1,1,3,12.344850760749273
urozmaicić,marchewka,1,1,3,12.344850760749273
spokój,opanowanie,1,1,3,12.344850760749273
sumiennie,ichniejszy,1,1,3,12.344850760749273
kontynent,dąbrowskiej,1,1,3,12.344850760749273
wyjazd,studiować,1,1,3,12.344850760749273
przemęczać,przyzwyczaić,1,1,3,12.344850760749273
przypadkowy,plastikowy,1,1,3,12.344850760749273
audiobooki,namowa,1,1,3,12.344850760749273
zapobiec,poważniejszy,1,1,3,12.344850760749273
kwazar,blask,1,1,3,12.344850760749273
wyprawa,bezpieczniejszy,1,1,3,12.344850760749273
kazać,kończyć,1,1,3,12.344850760749273
alokowane,powolniejszy,1,1,3,12.344850760749273
kierownictwo,bowera,1,1,3,12.344850760749273
derka,zabezpieczyć,1,1,3,12.344850760749273
śnieg,upał,1,1,3,12.344850760749273
brutalny,przywykły,1,1,3,12.344850760749273
nieopodal,strażnica,1,1,3,12.344850760749273
rwący,stojący,1,1,3,12.344850760749273
żbik,nubijski,1,1,3,12.344850760749273
quadowcom,crossowcom,1,1,3,12.344850760749273
tłumić,gwiazdotwórcze,1,1,3,12.344850760749273
wstępny,bilans,1,1,3,12.344850760749273
wybierany,golden,1,1,3,12.344850760749273
więcej,zdobywca,1,1,3,12.344850760749273
geneza,złe,1,1,3,12.344850760749273
prosić,zdradzać,1,1,3,12.344850760749273
australii,tajwanu,1,1,3,12.344850760749273
płetwa,otwór,1,1,3,12.344850760749273
pediatryczny,reach,1,1,3,12.344850760749273
grzeszny,niegrzeczny,1,1,3,12.344850760749273
turbo,robot,1,1,3,12.344850760749273
trzymać,ryza,1,1,3,12.344850760749273
grab,lipa,1,1,3,12.344850760749273
fukushima,uwolnienie,1,1,3,12.344850760749273
tenże,lokowanie,1,1,3,12.344850760749273
łączony,składający,1,1,3,12.344850760749273
pogoda,deszcz,1,1,3,12.344850760749273
opublikowany,proceedings,1,1,3,12.344850760749273
tor,okrąg,1,1,3,12.344850760749273
pysk,pocierać,1,1,3,12.344850760749273
presetom,buds,1,1,3,12.344850760749273
michała,pełnomocnik,1,1,3,12.344850760749273
potraktować,okienko,1,1,3,12.344850760749273
poruszający,skłaniać,1,1,3,12.344850760749273
waza,kultowy,1,1,3,12.344850760749273
rozpoznawać,zamieszanie,1,1,3,12.344850760749273
guada,crossa,1,1,3,12.344850760749273
powielający,stereotyp,1,1,3,12.344850760749273
grądowy,grab,1,1,3,12.344850760749273
„mójka”,kąkolówka,1,1,3,12.344850760749273
analogia,przyjmowanie,1,1,3,12.344850760749273
uzupełnienie,pediatra,1,1,3,12.344850760749273
trwała,właściwość,1,1,3,12.344850760749273
szaleć,terenowy,1,1,3,12.344850760749273
które,przekształcają,1,1,3,12.344850760749273
jog,ożywiający,1,1,3,12.344850760749273
detektyw,smaug,1,1,3,12.344850760749273
płodność,czcić,1,1,3,12.344850760749273
zestresowany,cierpiący,1,1,3,12.344850760749273
ustny,zapobiec,1,1,3,12.344850760749273
walc,gryzonie,1,1,3,12.344850760749273
aukcja,zacierać,1,1,3,12.344850760749273
bawić,biegać,1,1,3,12.344850760749273
php,sql,1,1,3,12.344850760749273
zachęcać,kreatywności,1,1,3,12.344850760749273
kochana,wieczorem,1,1,3,12.344850760749273
odwiedzany,podejmowany,1,1,3,12.344850760749273
herbicyd,biologiczny,1,1,3,12.344850760749273
hedonizm,erotyzm,1,1,3,12.344850760749273
proza,powielający,1,1,3,12.344850760749273
bezwzględnie,biwakowanie,1,1,3,12.344850760749273
cross,podwojony,1,1,3,12.344850760749273
dług,ogon,1,1,3,12.344850760749273
konferencja,dworczyka,1,1,3,12.344850760749273
jar,zaspa,1,1,3,12.344850760749273
masterpass,paypal,1,1,3,12.344850760749273
czesi,Anglik,1,1,3,12.344850760749273
szwecji,holandii,1,1,3,12.344850760749273
nieźle,uświadomić,1,1,3,12.344850760749273
jeana,roubira,1,1,3,12.344850760749273
pazur,ostry,1,1,3,12.344850760749273
„uruchamia”,kwazar,1,1,3,12.344850760749273
wcześnie,zawzięcie,1,1,3,12.344850760749273
nieaktualny,stąd,1,1,3,12.344850760749273
indywidualny,zakupowo,1,1,3,12.344850760749273
bombardowany,najprzeróżniejszy,1,1,3,12.344850760749273
podlanie,wyciec,1,1,3,12.344850760749273
kartowe,google,1,1,3,12.344850760749273
spryskiwać,rozcieńczony,1,1,3,12.344850760749273
krosno,nieuprawniony,1,1,3,12.344850760749273
przedstawiciel,rybny,1,1,3,12.344850760749273
blackwater,przejrzysty,1,1,3,12.344850760749273
opracowanie,leczenie,1,1,3,12.344850760749273
szczur,niszczyć,1,1,3,12.344850760749273
porolnych,drzewko,1,1,3,12.344850760749273
wolnożyjący,dożywać,1,1,3,12.344850760749273
czesław,kształtowanie,1,1,3,12.344850760749273
okazja,ubicie,1,1,3,12.344850760749273
czasochłonny,»głębokiego,1,1,3,12.344850760749273
grzbietowy,gębowy,1,1,3,12.344850760749273
niedowidzący,noszenie,1,1,3,12.344850760749273
„psują”,frajda,1,1,3,12.344850760749273
pay,checkout,1,1,3,12.344850760749273
ścianą,natknęłam,1,1,3,12.344850760749273
znajomy,storytel,1,1,3,12.344850760749273
żołądek,trzustka,1,1,3,12.344850760749273
czytać”,zejść,1,1,3,12.344850760749273
produktywność,usprawnienie,1,1,3,12.344850760749273
marzec,sfinalizować,1,1,3,12.344850760749273
zasiedlać,rwący,1,1,3,12.344850760749273
znalezienie,dentysta,1,1,3,12.344850760749273
ktora,przypaść,1,1,3,12.344850760749273
trawa,żywcem,1,1,3,12.344850760749273
prawny,naumyślnie,1,1,3,12.344850760749273
wędzidło,włożenie,1,1,3,12.344850760749273
ciężki,cierpliwość,1,1,3,12.344850760749273
louisa,francuski,1,1,3,12.344850760749273
26,mleczny,1,1,3,12.344850760749273
nieczytających,podejmować,1,1,3,12.344850760749273
figura,wygrać,1,1,3,12.344850760749273
zbrojników,spłaszczony,1,1,3,12.344850760749273
porządnie,obsługiwanie,1,1,3,12.344850760749273
grot,ceramiczny,1,1,3,12.344850760749273
systematyczność,podmiany,1,1,3,12.344850760749273
aktualny,pantomograficznwgo,1,1,3,12.344850760749273
tworzony,carvingowych,1,1,3,12.344850760749273
trackerze,pełno,1,1,3,12.344850760749273
piętnastolatek,32,1,1,3,12.344850760749273
filatelista,zakupić,1,1,3,12.344850760749273
scrollowania,zastąpić,1,1,3,12.344850760749273
opcjonalnych,zapoznawać,1,1,3,12.344850760749273
niepowtarzalny,kolczyk,1,1,3,12.344850760749273
gryzonie,mysz,1,1,3,12.344850760749273
stworzenie,rytuał,1,1,3,12.344850760749273
detal,mimika,1,1,3,12.344850760749273
ścisły,umowa,1,1,3,12.344850760749273
mądry,przygodowy,1,1,3,12.344850760749273
pion,detaliczny,1,1,3,12.344850760749273
zasnąć,przyczyniać,1,1,3,12.344850760749273
wyspa,pacyfiku,1,1,3,12.344850760749273
umieścić,ławicowy,1,1,3,12.344850760749273
gotowany,ogórek,1,1,3,12.344850760749273
jelczu,funkcjonować,1,1,3,12.344850760749273
uruchomiony,bliźniaczy,1,1,3,12.344850760749273
umykać,wyraz,1,1,3,12.344850760749273
morawieckiego,numer,1,1,3,12.344850760749273
negro,lewy,1,1,3,12.344850760749273
chihuahua,maltańczyk,1,1,3,12.344850760749273
targaryen,„gry,1,1,3,12.344850760749273
użyć,hedonizm,1,1,3,12.344850760749273
termos,rozgrzewający,1,1,3,12.344850760749273
wymawiać,błędnie,1,1,3,12.344850760749273
redakcyjny,nielogiczny,1,1,3,12.344850760749273
czuciowy,wibrysy,1,1,3,12.344850760749273
stresujących,stawiających,1,1,3,12.344850760749273
academy,sciences,1,1,3,12.344850760749273
wywoławczy,koronny,1,1,3,12.344850760749273
dech,pierś,1,1,3,12.344850760749273
“zjadacze”,zabierać,1,1,3,12.344850760749273
przodek,żbik,1,1,3,12.344850760749273
deszcz,śnieg,1,1,3,12.344850760749273
mieszkaniowy,czasowy,1,1,3,12.344850760749273
złe,szwarccharakteru,1,1,3,12.344850760749273
wpis,encyklopedia,1,1,3,12.344850760749273
sąsiad,skreślić,1,1,3,12.344850760749273
podzielić,roboczy,1,1,3,12.344850760749273
23,szczepionka,1,1,3,12.344850760749273
przeziębienie,zaplanowany,1,1,3,12.344850760749273
terenowy,patrol,1,1,3,12.344850760749273
berneńskie,pasterski,1,1,3,12.344850760749273
wyrastać,26,1,1,3,12.344850760749273
250,piętnastolatek,1,1,3,12.344850760749273
okrzyknięty,mózgu”,1,1,3,12.344850760749273
jakąś,per,1,1,3,12.344850760749273
“kroków,nieznane”,1,1,3,12.344850760749273
wykorzystywać,projektowanie,1,1,3,12.344850760749273
ocelot,rys,1,1,3,12.344850760749273
wszechobecne,ustępować,1,1,3,12.344850760749273
smycz,zorganizować,1,1,3,12.344850760749273
symulacja,formalnie,1,1,3,12.344850760749273
zakładanie,serwisowania,1,1,3,12.344850760749273
„lepszy,cierpliwy,1,1,3,12.344850760749273
karolkiewicza,wywoławczy,1,1,3,12.344850760749273
instrument,osad,1,1,3,12.344850760749273
innowacyjny,digital,1,1,3,12.344850760749273
ustawienie,zadbanie,1,1,3,12.344850760749273
przełomowy,neuronauk,1,1,3,12.344850760749273
funkcjonować,łączeń,1,1,3,12.344850760749273
możesz,zacząć,1,1,3,12.344850760749273
dukat,bagatela,1,1,3,12.344850760749273
łapa,nierzadko,1,1,3,12.344850760749273
całkowicie,wykładać,1,1,3,12.344850760749273
grawitacyjny,zniekształcenie,1,1,3,12.344850760749273
bezpośredni,jawny,1,1,3,12.344850760749273
developing,„podstawowe,1,1,3,12.344850760749273
19,sprostać,1,1,3,12.344850760749273
wkładka,podkowa,1,1,3,12.344850760749273
szef,sąsiad,1,1,3,12.344850760749273
odlewnia,1700,1,1,3,12.344850760749273
wisławie,mawiający,1,1,3,12.344850760749273
primal,ruszający,1,1,3,12.344850760749273
zawierać,potas,1,1,3,12.344850760749273
przypomnienie,anamneza,1,1,3,12.344850760749273
agresywność,przeszywający,1,1,3,12.344850760749273
społecznościowych,ambitny,1,1,3,12.344850760749273
klej,atrament,1,1,3,12.344850760749273
zaprojektowany,architektura,1,1,3,12.344850760749273
przyspieszenie,testowanie,1,1,3,12.344850760749273
kempingowy,zaparkować,1,1,3,12.344850760749273
nacja,czesi,1,1,3,12.344850760749273
sens,kształtowany,1,1,3,12.344850760749273
udomowić,ssak,1,1,3,12.344850760749273
rys,tygrys,1,1,3,12.344850760749273
dożywać,wolność,1,1,3,12.344850760749273
testament,cywilno,1,1,3,12.344850760749273
zaplanowany,postój,1,1,3,12.344850760749273
rdlp,krosno,1,1,3,12.344850760749273
kilkakrotnie,dłoń,1,1,3,12.344850760749273
odtwarzanie,naładować,1,1,3,12.344850760749273
ponaddwukrotnie,narażony,1,1,3,12.344850760749273
proszek,food,1,1,3,12.344850760749273
ubierać,ubranko,1,1,3,12.344850760749273
„prawo,czytania”,1,1,3,12.344850760749273
crossowcom,dyżur,1,1,3,12.344850760749273
wędrówka,górski,1,1,3,12.344850760749273
policja,dynowie,1,1,3,12.344850760749273
spinem,preferujący,1,1,3,12.344850760749273
stop,kreślić,1,1,3,12.344850760749273
erotyk,kwintesencja,1,1,3,12.344850760749273
owoc,akcent,1,1,3,12.344850760749273
odbiór,miłość,1,1,3,12.344850760749273
assembly,php,1,1,3,12.344850760749273
elektromobilności”,dariusz,1,1,3,12.344850760749273
uprzywilejowany,„w,1,1,3,12.344850760749273
łąka,jar,1,1,3,12.344850760749273
niepamiętny,kryzys,1,1,3,12.344850760749273
“to,or,1,1,3,12.344850760749273
ucla,[braku,1,1,3,12.344850760749273
brzmieć,dziecinnie,1,1,3,12.344850760749273
darmowy,użytkowanie,1,1,3,12.344850760749273
już,zarażać,1,1,3,12.344850760749273
robert,wedle,1,1,3,12.344850760749273
sobota,mur,1,1,3,12.344850760749273
odpornościowy,oddziaływać,1,1,3,12.344850760749273
beauregarde,„charlie’ego,1,1,3,12.344850760749273
greenfield,ucla,1,1,3,12.344850760749273
programista,kod,1,1,3,12.344850760749273
storczyk,kaktus,1,1,3,12.344850760749273
fortrana,rankingu,1,1,3,12.344850760749273
goodreads,41,1,1,3,12.344850760749273
visual,javascript,1,1,3,12.344850760749273
smartfony,macos,1,1,3,12.344850760749273
telefon,ipadzie,1,1,3,12.344850760749273
offtop,wyciszający,1,1,3,12.344850760749273
sąd,obaj,1,1,3,12.344850760749273
zalesiany,porolnych,1,1,3,12.344850760749273
nadawać,odstany,1,1,3,12.344850760749273
hala,bieg,1,1,3,12.344850760749273
finezja,lekkość,1,1,3,12.344850760749273
pauza,jakkolwiek,1,1,3,12.344850760749273
„gry,tron”,1,1,3,12.344850760749273
całośc,zamknięty,1,1,3,12.344850760749273
korporacyjny,współpraca,1,1,3,12.344850760749273
impreza,gęściej,1,1,3,12.344850760749273
com,respondent,1,1,3,12.344850760749273
nota,read”,1,1,3,12.344850760749273
wytworzyć,takiej,1,1,3,12.344850760749273
richarda,opalać,1,1,3,12.344850760749273
konstrukcja,izolować,1,1,3,12.344850760749273
zmuszający,nieszablonowy,1,1,3,12.344850760749273
zgoła,przyspieszać,1,1,3,12.344850760749273
zbieżny,filozof,1,1,3,12.344850760749273
mistrz,władanie,1,1,3,12.344850760749273
miejscami,popularność,1,1,3,12.344850760749273
clearwater,owa,1,1,3,12.344850760749273
powracać,top,1,1,3,12.344850760749273
działać,krystaliczny,1,1,3,12.344850760749273
czekolady”,piscine,1,1,3,12.344850760749273
kontrast,konfrontacja,1,1,3,12.344850760749273
przefiltrować,wydalić,1,1,3,12.344850760749273
schronisko,bezdomny,1,1,3,12.344850760749273
raffles,warsaw,1,1,3,12.344850760749273
technologia,marketing,1,1,3,12.344850760749273
jaguar,lampart,1,1,3,12.344850760749273
pięćset,dziewięćset,1,1,3,12.344850760749273
fosfor,mikroelement,1,1,3,12.344850760749273
gromadzony,pożywienie,1,1,3,12.344850760749273
woń,klej,1,1,3,12.344850760749273
robot,nadziać,1,1,3,12.344850760749273
celowanie,strzelanie,1,1,3,12.344850760749273
smukły,umięśniony,1,1,3,12.344850760749273
obywatelsko,kulturowo,1,1,3,12.344850760749273
martijn,sprawdzać,1,1,3,12.344850760749273
smaug,„hobbita”,1,1,3,12.344850760749273
obowiązywać,przepis,1,1,3,12.344850760749273
wskaźnik,dobrostanu,1,1,3,12.344850760749273
sugestia,przesłanka,1,1,3,12.344850760749273
zagrożenie,bioróżnorodności,1,1,3,12.344850760749273
spiruliny,gotowany,1,1,3,12.344850760749273
maurycy,mika,1,1,3,12.344850760749273
wysuwać,upodobanie,1,1,3,12.344850760749273
proczytelniczych,wypracowany,1,1,3,12.344850760749273
naładować,usb,1,1,3,12.344850760749273
zakupić,profesjonalny,1,1,3,12.344850760749273
bieżąco,etap,1,1,3,12.344850760749273
kawiarnia,rozpraszający,1,1,3,12.344850760749273
umacnianie,wyrównywanie,1,1,3,12.344850760749273
poradzić,wysokoinformacyjnym,1,1,3,12.344850760749273
utożsamiany,bogini,1,1,3,12.344850760749273
digital,mobil,1,1,3,12.344850760749273
wyrzutek,walczący,1,1,3,12.344850760749273
mniemanie,platon,1,1,3,12.344850760749273
dopiero,odstawiać,1,1,3,12.344850760749273
kalifornijskiego,san,1,1,3,12.344850760749273
550,mina,1,1,3,12.344850760749273
współczesnej”,odkrywać,1,1,3,12.344850760749273
londynie,zbadać,1,1,3,12.344850760749273
gdzieś,kącik,1,1,3,12.344850760749273
pielęgnować,doglądać,1,1,3,12.344850760749273
wyzwalać,przywodzić,1,1,3,12.344850760749273
ciepło,radość,1,1,3,12.344850760749273
pacyfiku,dzicy,1,1,3,12.344850760749273
„charlie’ego,fabryka,1,1,3,12.344850760749273
świadek,bezpośredni,1,1,3,12.344850760749273
zobowiązującego,zrobienie,1,1,3,12.344850760749273
premier,morawieckiego,1,1,3,12.344850760749273
firma,zakładanie,1,1,3,12.344850760749273
loba,spinem,1,1,3,12.344850760749273
uspokojenie,zmrok,1,1,3,12.344850760749273
michałów,rubensów,1,1,3,12.344850760749273
mienie,rdlp,1,1,3,12.344850760749273
żyw,inspirować,1,1,3,12.344850760749273
praktykować,weekendowy,1,1,3,12.344850760749273
narzut,fotel,1,1,3,12.344850760749273
wybity,srebro,1,1,3,12.344850760749273
port,dziedziczyć,1,1,3,12.344850760749273
boho,ekologiczny,1,1,3,12.344850760749273
warzywo,owoc,1,1,3,12.344850760749273
manipulacja,upowszechnianie,1,1,3,12.344850760749273
czuwać,mierzony,1,1,3,12.344850760749273
nano,pico,1,1,3,12.344850760749273
czworonogi,zaliczyć,1,1,3,12.344850760749273
umycie,łapa,1,1,3,12.344850760749273
oto,“kroków,1,1,3,12.344850760749273
nieusuwalne,kompetencyjny,1,1,3,12.344850760749273
premiera,shadowfall,1,1,3,12.344850760749273
sto,książek”,1,1,3,12.344850760749273
opadający,rzeka,1,1,3,12.344850760749273
kultowy,henryka,1,1,3,12.344850760749273
osobiście,nałogowo,1,1,3,12.344850760749273
lekarstwo,umysłu”,1,1,3,12.344850760749273
siedlisko,wielogatunkowy,1,1,3,12.344850760749273
puma,gepard,1,1,3,12.344850760749273
pogotowie,pielęgniarka,1,1,3,12.344850760749273
akurat,wolny,1,1,3,12.344850760749273
szczepić,przebadać,1,1,3,12.344850760749273
wątroba,nerka,1,1,3,12.344850760749273
zagranie,loba,1,1,3,12.344850760749273
nieznane”,bransona,1,1,3,12.344850760749273
utrwalony,szkolny,1,1,3,12.344850760749273
obszerny,słodkowodny,1,1,3,12.344850760749273
przelew,blik,1,1,3,12.344850760749273
przebitka,fort,1,1,3,12.344850760749273
słodkowodny,sumokształtnych,1,1,3,12.344850760749273
dotychczas,zgłębiać,1,1,3,12.344850760749273
„podstawowe,neuronauki,1,1,3,12.344850760749273
byśmy,duma,1,1,3,12.344850760749273
prosty,służący,1,1,3,12.344850760749273
zewnątrz,śmieć,1,1,3,12.344850760749273
noszenie,kamizelka,1,1,3,12.344850760749273
ogórek,sałata,1,1,3,12.344850760749273
wytłumaczyć,fortrana,1,1,3,12.344850760749273
niech,rzucić,1,1,3,12.344850760749273
umieć,sprawnie,1,1,3,12.344850760749273
przekonywać,„zaledwie,1,1,3,12.344850760749273
mroczny,tajemniczy,1,1,3,12.344850760749273
dobór,dozowanie,1,1,3,12.344850760749273
reach,and,1,1,3,12.344850760749273
trzustka,wątroba,1,1,3,12.344850760749273
trud,litera,1,1,3,12.344850760749273
roberta,opublikowany,1,1,3,12.344850760749273
leśnik,niecodzienny,1,1,3,12.344850760749273
kwietnik,lustro,1,1,3,12.344850760749273
zyskać,gruby,1,1,3,12.344850760749273
ewoluować,prosty,1,1,3,12.344850760749273
definiować,omniczytelników,1,1,3,12.344850760749273
nadać,wyjątkowość,1,1,3,12.344850760749273
mysz,szczur,1,1,3,12.344850760749273
skóra,osłonięta,1,1,3,12.344850760749273
inżynierski,symulacja,1,1,3,12.344850760749273
usposobienie,pasować,1,1,3,12.344850760749273
widnieć,„książki,1,1,3,12.344850760749273
vis,masterpass,1,1,3,12.344850760749273
encyklopedia,namawiać,1,1,3,12.344850760749273
najchętniej,planszówek,1,1,3,12.344850760749273
kolejka,kasa,1,1,3,12.344850760749273
ps4,esencja,1,1,3,12.344850760749273
brytyjskie,corocznie,1,1,3,12.344850760749273
traktować,zachęta,1,1,3,12.344850760749273
whitewater,blackwater,1,1,3,12.344850760749273
basic,assembly,1,1,3,12.344850760749273
neuronauka,badaczka,1,1,3,12.344850760749273
